Total_Stops,Route_1,Route_2,Route_3,Route_4,Route_5,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Chennai,Delhi,Kolkata,Mumbai,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_day,Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins
1,3,37,6,13,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,4812.0,24,6,8,45,13,15,4,30
1,3,32,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5775.0,27,6,21,50,3,35,5,45
1,2,14,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10539.0,6,6,9,35,9,45,24,10
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4804.0,3,6,15,30,18,5,2,35
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3383.0,12,6,11,10,13,55,2,45
1,0,20,8,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8738.0,3,3,12,10,17,5,4,55
1,3,40,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7165.0,27,3,5,15,6,50,25,35
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6412.0,24,6,16,10,22,30,6,20
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8016.0,27,6,18,55,22,0,3,5
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11087.0,12,3,20,35,15,15,18,40
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3543.0,27,6,9,45,12,0,2,15
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12471.0,12,6,16,30,4,40,12,10
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10262.0,24,6,9,0,4,25,19,25
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4441.0,18,3,13,20,16,10,2,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12537.0,27,3,7,5,15,30,8,25
1,2,7,3,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10091.0,24,3,22,25,7,40,9,15
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6961.0,3,6,21,5,23,55,2,50
0,3,10,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5013.0,24,4,5,35,8,50,3,15
0,3,10,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6934.0,18,5,5,10,8,0,2,50
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10877.0,3,6,6,40,19,0,12,20
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,18,4,15,15,18,10,2,55
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7048.0,27,3,16,0,1,35,9,35
0,0,13,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4878.0,27,6,17,0,19,35,2,35
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,21,5,14,5,23,35,9,30
2,3,0,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15129.0,18,5,23,5,4,25,29,20
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3943.0,12,5,0,30,3,25,2,55
1,3,33,6,13,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,5583.0,6,6,6,5,11,20,5,15
1,3,20,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9646.0,6,6,7,5,16,10,9,5
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7677.0,3,6,8,30,19,15,10,45
1,3,6,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6842.0,1,6,5,10,10,5,4,55
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4995.0,24,6,8,45,10,15,1,30
1,2,14,3,13,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,9555.0,9,6,7,10,18,50,11,40
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4077.0,1,6,1,30,4,15,2,45
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7229.0,12,5,15,15,18,10,2,55
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12192.0,9,6,9,0,19,0,10,0
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5911.0,12,4,10,0,12,45,2,45
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8372.0,12,6,9,0,19,15,10,15
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4995.0,18,3,7,10,8,35,1,25
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14323.0,9,5,10,0,19,15,9,15
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13014.0,9,6,5,30,4,25,22,55
2,3,9,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13591.0,6,6,14,25,19,15,28,50
2,3,21,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,18799.0,3,3,5,25,18,50,37,25
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3943.0,27,4,23,30,2,20,2,50
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1965.0,21,5,5,45,7,15,1,30
0,1,19,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,4995.0,27,5,10,20,11,50,1,30
1,2,7,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14641.0,24,3,16,50,18,30,25,40
0,2,5,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4460.0,12,4,20,45,23,20,2,35
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10191.0,18,5,13,0,19,15,6,15
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13843.0,9,3,2,15,19,45,17,30
1,3,32,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6349.0,1,5,21,50,3,35,5,45
0,2,5,29,13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4409.0,1,5,10,20,12,55,2,35
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,17024.0,6,3,18,15,19,45,25,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13727.0,18,5,7,5,21,0,13,55
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8855.0,15,3,18,25,21,20,2,55
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,12524.0,24,6,8,45,19,0,10,15
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13555.0,18,3,11,40,20,20,8,40
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,6,6,6,30,12,0,5,30
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13587.0,9,6,9,0,21,0,12,0
0,4,8,29,13,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3543.0,12,6,9,45,12,0,2,15
0,4,8,29,13,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,4842.0,18,3,7,5,9,20,2,15
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3943.0,24,4,23,30,2,20,2,50
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10577.0,9,6,19,15,4,25,9,10
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6979.0,15,5,10,35,21,0,10,25
0,4,8,29,13,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,11982.0,27,6,17,45,20,5,2,20
1,3,37,6,13,5,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,5264.0,6,6,8,45,13,15,4,30
0,3,10,29,13,5,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,8001.0,3,3,6,0,9,10,3,10
2,3,0,4,5,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,10651.0,1,6,19,45,19,15,23,30
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10844.0,24,5,16,30,19,50,27,20
1,3,20,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6601.0,27,3,9,45,22,20,12,35
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6587.0,21,3,19,0,19,15,24,15
0,1,19,29,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,3173.0,21,3,13,10,14,30,1,20
0,0,13,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5228.0,9,5,10,0,12,45,2,45
0,0,13,29,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5769.0,21,6,7,10,10,10,3,0
1,3,7,6,13,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,14714.0,6,6,8,0,19,0,11,0
2,3,28,4,5,5,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,13014.0,3,6,5,30,19,0,13,30
0,0,13,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3359.0,3,6,22,10,1,0,2,50
0,0,13,29,13,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6722.0,3,3,20,55,23,50,2,55
0,2,5,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4462.0,18,3,9,35,12,20,2,45
1,3,20,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6171.0,9,3,4,55,16,10,11,15
2,2,25,9,3,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12303.0,21,5,5,50,20,25,14,35
1,3,7,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,7695.0,21,3,11,40,1,35,13,55
1,3,7,6,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5684.0,24,6,11,25,1,30,14,5
1,2,7,3,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8366.0,12,6,16,50,7,55,15,5
0,4,8,29,13,5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,19630.0,1,3,11,40,13,55,2,15
1,0,7,8,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13502.0,6,3,14,5,5,5,15,0
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14781.0,1,5,21,10,10,5,12,55
1,3,20,6,13,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,6513.0,12,6,7,10,16,10,9,0
1,3,7,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,9929.0,1,6,7,0,19,15,12,15
2,3,26,4,5,5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,18275.0,6,6,17,50,1,30,7,40
1,3,33,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4487.0,9,4,6,5,9,25,27,20
0,1,19,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2754.0,15,3,21,20,22,45,1,25
0,1,19,29,13,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2575.0,27,3,6,20,7,40,1,20
1,2,23,3,13,5,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,8224.0,12,6,15,55,21,25,5,30
1,3,6,6,13,5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,8991.0,9,3,20,30,8,15,11,45
0,3,10,29,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,5000.0,24,6,5,35,8,50,3,15
1,2,7,3,13,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8529.0,12,6,18,55,19,50,24,55
